timestamp,open,high,low,close,volume
2024-06-13 22:00:00,66620.90000000,66991.10000000,66533.10000000,66786.90000000,141372932.96061999
2024-06-14 02:00:00,66786.90000000,67037.90000000,66487.10000000,66749.80000000,224424830.04624999
2024-06-14 06:00:00,66749.80000000,67220.00000000,66710.90000000,66906.20000000,194641538.42019001
2024-06-14 10:00:00,66906.20000000,67229.90000000,66769.00000000,67034.10000000,201539217.00637999
2024-06-14 14:00:00,67034.10000000,67365.90000000,66337.80000000,66379.90000000,518525594.33025002
2024-06-14 18:00:00,66379.90000000,66507.90000000,65061.20000000,65521.60000000,824916111.06497002
2024-06-14 22:00:00,65521.60000000,66636.50000000,65471.60000000,66039.80000000,314343685.35760999
2024-06-15 02:00:00,66039.80000000,66279.90000000,65979.60000000,66265.90000000,111940170.57463001
2024-06-15 06:00:00,66265.90000000,66412.60000000,66060.10000000,66082.60000000,172474980.92285001
2024-06-15 10:00:00,66082.60000000,66334.60000000,66082.50000000,66305.20000000,116718446.82442001
2024-06-15 14:00:00,66305.20000000,66468.30000000,66157.60000000,66311.90000000,148101798.97795999
2024-06-15 18:00:00,66311.90000000,66359.90000000,66060.10000000,66144.10000000,110044864.19434001
2024-06-15 22:00:00,66144.10000000,66285.50000000,65826.60000000,66213.80000000,133437316.68367000
2024-06-16 02:00:00,66213.80000000,66256.90000000,66059.20000000,66129.60000000,77109057.19710000
2024-06-16 06:00:00,66129.60000000,66349.90000000,66021.60000000,66249.40000000,103651471.18407001
2024-06-16 10:00:00,66249.40000000,66772.00000000,66169.40000000,66471.40000000,228737199.02351001
2024-06-16 14:00:00,66471.40000000,66781.50000000,66455.60000000,66690.40000000,174849083.52847001
2024-06-16 18:00:00,66690.40000000,66727.50000000,66496.00000000,66542.40000000,99409424.72976001
2024-06-16 22:00:00,66542.40000000,66960.30000000,66436.90000000,66653.60000000,164310919.85497001
2024-06-17 02:00:00,66653.60000000,66908.90000000,66117.50000000,66196.10000000,268888935.84272999
2024-06-17 06:00:00,66196.10000000,66545.00000000,65910.00000000,66147.20000000,254926646.51367000
2024-06-17 10:00:00,66147.20000000,66295.80000000,65527.50000000,65794.10000000,385042376.00955999
2024-06-17 14:00:00,65794.10000000,65813.10000000,65099.90000000,65341.90000000,482926678.75926000
2024-06-17 18:00:00,65341.90000000,67280.60000000,65143.80000000,66665.10000000,745420078.45737004
2024-06-17 22:00:00,66665.10000000,66740.10000000,66135.40000000,66472.10000000,278108500.85117000
2024-06-18 02:00:00,66472.10000000,66558.90000000,64565.10000000,65474.90000000,904174188.43879998
2024-06-18 06:00:00,65474.90000000,65816.50000000,65313.20000000,65646.40000000,312417880.84622002
2024-06-18 10:00:00,65646.40000000,65724.60000000,65086.10000000,65339.20000000,250707628.96485001
2024-06-18 14:00:00,65339.20000000,65410.10000000,64224.90000000,64665.90000000,962649030.97739995
2024-06-18 18:00:00,64665.90000000,64886.40000000,64035.60000000,64410.40000000,427275705.66183001
