timestamp,open,high,low,close,volume
2024-08-10 06:00:00,5.72900000,5.82800000,5.68300000,5.81200000,1347911.07250000
2024-08-10 10:00:00,5.81200000,6.04200000,5.78600000,5.91800000,3858716.52090000
2024-08-10 14:00:00,5.91800000,6.26900000,5.88100000,6.24900000,5874919.71040000
2024-08-10 18:00:00,6.24900000,6.37600000,6.19700000,6.31500000,7189803.46260000
2024-08-10 22:00:00,6.31500000,6.35800000,6.23600000,6.26700000,3595743.94140000
2024-08-11 02:00:00,6.26700000,6.28500000,6.12900000,6.13200000,2670456.41630000
2024-08-11 06:00:00,6.13200000,6.21100000,6.12000000,6.18400000,2085514.85400000
2024-08-11 10:00:00,6.18400000,6.22300000,6.11900000,6.14900000,2318801.24960000
2024-08-11 14:00:00,6.14900000,6.15600000,5.93000000,6.01300000,4479099.71260000
2024-08-11 18:00:00,6.01300000,6.02300000,5.86100000,5.87600000,2633940.10720000
2024-08-11 22:00:00,5.87600000,5.88500000,5.72400000,5.72400000,3490792.53080000
2024-08-12 02:00:00,5.72400000,5.87200000,5.71900000,5.83000000,2730622.67010000
2024-08-12 06:00:00,5.83000000,5.98500000,5.78000000,5.95000000,2580843.08270000
2024-08-12 10:00:00,5.95000000,6.66800000,5.94600000,6.66800000,11766053.99930000
2024-08-12 14:00:00,6.66800000,6.84100000,6.38900000,6.54400000,19104633.39590000
2024-08-12 18:00:00,6.54400000,6.56900000,6.37800000,6.38800000,5175720.22240000
2024-08-12 22:00:00,6.38800000,6.48800000,6.30000000,6.43300000,3907283.91890000
2024-08-13 02:00:00,6.43300000,6.49100000,6.24600000,6.24800000,4041862.94570000
2024-08-13 06:00:00,6.24800000,6.30900000,6.20600000,6.25100000,2838850.37780000
2024-08-13 10:00:00,6.25100000,6.27400000,6.14700000,6.24500000,2734537.65050000
2024-08-13 14:00:00,6.24500000,6.56100000,6.22800000,6.53900000,7196733.47190000
2024-08-13 18:00:00,6.53900000,6.93500000,6.50600000,6.91900000,11297183.61470000
2024-08-13 22:00:00,6.91900000,6.92500000,6.76600000,6.79200000,4779108.67790000
2024-08-14 02:00:00,6.79200000,6.95800000,6.76900000,6.85800000,6089078.26450000
2024-08-14 06:00:00,6.85800000,6.88400000,6.74100000,6.82600000,4811751.30210000
2024-08-14 10:00:00,6.82600000,6.84800000,6.72500000,6.75300000,4608418.25280000
2024-08-14 14:00:00,6.75300000,6.82900000,6.60500000,6.64600000,8505502.09140000
2024-08-14 18:00:00,6.64600000,6.70100000,6.57700000,6.66400000,3499547.10300000
2024-08-14 22:00:00,6.66400000,6.71200000,6.60900000,6.67900000,2010377.25870000
2024-08-15 02:00:00,6.67900000,6.75400000,6.62000000,6.69400000,3299355.77970000
2024-08-15 06:00:00,6.69400000,6.70000000,6.53100000,6.59400000,3916315.79530000
2024-08-15 10:00:00,6.59400000,6.65500000,6.45700000,6.50100000,4067694.89270000
2024-08-15 14:00:00,6.50100000,6.57900000,6.36200000,6.36700000,7091991.77680000
