timestamp,open,high,low,close,volume
2024-06-13 22:00:00,31.47600000,31.55300000,30.90500000,30.99500000,3993414.41700000
2024-06-14 02:00:00,30.99500000,31.40000000,30.88200000,31.14200000,4556772.05400000
2024-06-14 06:00:00,31.14200000,31.84300000,31.13900000,31.59000000,4373873.48800000
2024-06-14 10:00:00,31.59000000,32.12000000,31.55000000,31.85500000,5052511.08800000
2024-06-14 14:00:00,31.85500000,31.95400000,30.58700000,30.69700000,9242816.89400000
2024-06-14 18:00:00,30.69700000,30.72600000,29.28200000,29.37000000,13125360.32100000
2024-06-14 22:00:00,29.37000000,30.49500000,29.34500000,30.27400000,5888134.54900000
2024-06-15 02:00:00,30.27400000,30.48900000,30.07500000,30.37400000,3026971.22800000
2024-06-15 06:00:00,30.37400000,30.63300000,30.23000000,30.36400000,2730165.87900000
2024-06-15 10:00:00,30.36400000,30.44300000,29.97900000,30.27700000,3017532.15700000
2024-06-15 14:00:00,30.27700000,30.48600000,30.03700000,30.30900000,3315209.50300000
2024-06-15 18:00:00,30.30900000,30.38900000,29.95700000,30.11200000,2969008.01200000
2024-06-15 22:00:00,30.11200000,30.14800000,29.90400000,29.99300000,2288135.63600000
2024-06-16 02:00:00,29.99300000,30.27400000,29.83400000,29.96800000,4040245.59700000
2024-06-16 06:00:00,29.96800000,30.46600000,29.80700000,30.34000000,3270200.23500000
2024-06-16 10:00:00,30.34000000,30.36500000,29.90400000,29.98600000,4141528.53300000
2024-06-16 14:00:00,29.98600000,30.20600000,29.90400000,30.18400000,3426131.45900000
2024-06-16 18:00:00,30.18400000,30.20200000,29.66000000,29.84100000,3956391.35900000
2024-06-16 22:00:00,29.84100000,30.16000000,29.74500000,30.06000000,3817031.29400000
2024-06-17 02:00:00,30.06000000,30.33400000,29.32800000,29.39300000,5945386.85900000
2024-06-17 06:00:00,29.39300000,29.70600000,28.93500000,29.12100000,5754904.47200000
2024-06-17 10:00:00,29.12100000,29.23900000,28.35000000,28.64000000,8841834.11800000
2024-06-17 14:00:00,28.64000000,28.80700000,27.98600000,28.05700000,7806609.16500000
2024-06-17 18:00:00,28.05700000,29.42800000,27.29600000,29.00400000,11402768.87700000
